"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_log2FC","HT55_padj","SW948_log2FC","SW948_padj","observed_LFC_difference","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","interaction_status"
"ENSG00000245571.8","ENSG00000245571","FAM111A-DT","lncRNA",-0.111882155674621,0.670674070338222,-1.21049982158922,2.72761639284014e-07,-1.0986176659146,49.939834278858,-1.09861758609638,0.302036075029925,-3.63737207877413,0.000275433908651308,0.000879591935692981,"Negative_interaction"
"ENSG00000132793.14","ENSG00000132793","LPIN3","protein_coding",-0.714731622029687,0.0170986273296326,-1.90559783869169,1.01331262633067e-22,-1.190866216662,76.2810328690042,-1.19086609520573,0.327508772861459,-3.63613494930558,0.000276759383002576,0.000883240911357264,"Negative_interaction"
"ENSG00000240583.16","ENSG00000240583","AQP1","protein_coding",-1.07355772076595,2.01707128159479e-06,1.24212652998624,0.0527100196483901,2.31568425075219,48.6573220617014,2.31568274678926,0.63707065463,3.6348915618067,0.000278097583643723,0.000887316200388559,"Positive_interaction"
"ENSG00000010361.16","ENSG00000010361","FUZ","protein_coding",-0.801080314448481,0.0162050298554432,-2.78499105418253,3.54906126317763e-09,-1.98391073973405,35.8181876895396,-1.98391063579915,0.545849507177478,-3.63453774293524,0.000278479489377371,0.000888339150353701,"Negative_interaction"
"ENSG00000213903.11","ENSG00000213903","LTB4R","protein_coding",-0.380463795786674,0.220640341278555,0.941957401020034,0.000398148946333479,1.32242119680671,30.1816464718533,1.32242102165781,0.363870528108837,3.63431748245976,0.000278717482729373,0.000888902675993413,"Positive_interaction"
"ENSG00000135315.14","ENSG00000135315","CEP162","protein_coding",-0.711394951470151,0.0358129983246853,-2.24811053860756,2.96840790050943e-13,-1.53671558713741,32.6630955227502,-1.53671534092295,0.42330932877592,-3.63024208648237,0.000283155519290248,0.000900875913403791,"Negative_interaction"
"ENSG00000134901.16","ENSG00000134901","POGLUT2","protein_coding",-0.458811776470045,0.156366540707556,0.823606227064261,0.00040336458997677,1.28241800353431,38.5172444980367,1.28241783108086,0.353798220543289,3.62471532251233,0.00028927992051196,0.000919755289174928,"Positive_interaction"
"ENSG00000187266.16","ENSG00000187266","EPOR","protein_coding",-1.63592203983108,0.000497901804679418,0.320739542817503,0.377704444231018,1.95666158264858,16.7767877322281,1.95666100840428,0.539902433332514,3.62410111087463,0.000289968159546877,0.000921741295931857,"Positive_interaction"
"ENSG00000113522.16","ENSG00000113522","RAD50","protein_coding",-0.390410561428426,0.164260575180573,-1.61186980666407,5.5096075640601e-11,-1.22145924523564,48.7946559583692,-1.22145911564776,0.337290404237948,-3.62138709047312,0.000293027689568506,0.000930650290867147,"Negative_interaction"
"ENSG00000261572.3","ENSG00000261572","ENSG00000261572","lncRNA",-0.208603855604282,0.617362312078987,-1.87629443059715,4.63327587079719e-08,-1.66769057499287,20.0084279218348,-1.66769025142648,0.460748863914048,-3.61952113622051,0.000295148703566483,0.00093636055430943,"Negative_interaction"
"ENSG00000255874.5","ENSG00000255874","PRECSIT","lncRNA",-1.20483937606794,0.200394808120827,-4.48866494124544,7.06253249697733e-23,-3.2838255651775,22.0734299249651,-3.28382286693436,0.907334908142478,-3.61919599639023,0.000295519755153195,0.00093733252170718,"Negative_interaction"
