"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_log2FC","HT55_padj","SW948_log2FC","SW948_padj","observed_LFC_difference","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","interaction_status"
"ENSG00000165185.17","ENSG00000165185","KIAA1958","protein_coding",1.02591636336722,2.14069610714201e-20,0.526567347337219,4.96069139919999e-06,-0.499349016030001,455.778888993436,-0.499349004218523,0.153890619496114,-3.24483068463528,0.00117520477428718,0.00321861152803802,"Significant_interaction"
"ENSG00000106733.23","ENSG00000106733","NMRK1","protein_coding",-0.0817973318585552,0.66463465866649,-0.71867593868568,2.81420938260759e-07,-0.636878606827125,115.565324245502,-0.636878582471674,0.196280960661587,-3.24472929175099,0.00117562327067499,0.00321880454158737,"Significant_interaction"
"ENSG00000114738.13","ENSG00000114738","MAPKAPK3","protein_coding",-0.514518544843271,3.09621077233944e-09,-0.901020021692341,2.62559439821735e-24,-0.38650147684907,645.902872822028,-0.386501472931922,0.119127017220819,-3.24444850503968,0.00117678292905934,0.00322137102529806,"Significant_interaction"
"ENSG00000215712.13","ENSG00000215712","TMEM242","protein_coding",-0.207842264020477,0.137900588210069,0.331931516577442,0.00646077249555864,0.539773780597919,197.81448184506,0.539773765643691,0.166383854440307,3.24414750132708,0.00117802725816718,0.00322416827674385,"Significant_interaction"
"ENSG00000231083.2","ENSG00000231083","ENSG00000231083","lncRNA",3.16933614736599,4.55249281868252e-07,-0.731865023266048,0.53807560830488,-3.90120117063204,6.905334080336,-3.90119631320268,1.20264606713501,-3.24384407001493,0.00117928285323888,0.00322492188831117,"Negative_interaction"
"ENSG00000196865.6","ENSG00000196865","NHLRC2","protein_coding",0.0948552450422121,0.523791092672702,-0.451249760317765,0.000351313126781811,-0.546105005359977,588.634434359127,-0.5461049907741,0.168347210320004,-3.24392064315192,0.00117896587793021,0.00322492188831117,"Significant_interaction"
"ENSG00000100731.17","ENSG00000100731","PCNX1","protein_coding",0.777567640442291,1.24841266376759e-17,0.378007313878402,3.0216251472496e-05,-0.399560326563889,810.635333928745,-0.399560320525379,0.123174023556329,-3.24386838222148,0.00117918220407246,0.00322492188831117,"Significant_interaction"
"ENSG00000070444.17","ENSG00000070444","MNT","protein_coding",0.936494000551715,2.73034030754037e-08,1.65850399311552,3.75879968896342e-25,0.722009992563805,733.662300261845,0.722009955810402,0.222577754891534,3.24385496727761,0.00117923773909973,0.00322492188831117,"Significant_interaction"
"ENSG00000183963.21","ENSG00000183963","SMTN","protein_coding",-0.513059835506957,9.64404646995067e-05,0.0579404855794496,0.695501615431589,0.571000321086407,311.194665449679,0.571000301830843,0.176027552226541,3.24381208855298,0.00117941526414913,0.00322492188831117,"Significant_interaction"
"ENSG00000104957.16","ENSG00000104957","YJU2B","protein_coding",0.047029658138015,0.788174985883659,0.629132172669459,1.09024443461782e-06,0.582102514531444,163.809695484746,0.582102495525388,0.179480140863771,3.24326966049807,0.00118166313958781,0.00323045882265734,"Significant_interaction"
"ENSG00000307927.1","ENSG00000307927","ENSG00000307927","lncRNA",-0.336846460155188,0.360126772370988,-2.85011412162308,0.000127159420786744,-2.51326766146789,17.5227425985129,-2.51326798987636,0.775090020168404,-3.24254979999652,0.00118465242551621,0.00323802017174291,"Negative_interaction"
"ENSG00000165269.15","ENSG00000165269","AQP7","protein_coding",1.94329647343622,3.12508494647237e-07,0.459085485502206,0.142294274804157,-1.48421098793401,23.924860558402,-1.4842107575368,0.457872563635538,-3.24153678427917,0.0011888709006488,0.0032489377884598,"Negative_interaction"
"ENSG00000244313.3","ENSG00000244313","ENSG00000244313","processed_pseudogene",-0.158706322424092,0.128781925206726,0.241261387129472,0.00711406747477603,0.399967709553564,599.42636558379,0.399967703370055,0.123408629534174,3.24100271496247,0.00119110049486372,0.0032544171137943,"Significant_interaction"
"ENSG00000143799.16","ENSG00000143799","PARP1","protein_coding",-0.387305211081621,0.00115354730235444,-0.897315006720155,1.7116395095211e-14,-0.510009795638534,781.36677640102,-0.510009785293932,0.157424601182316,-3.23970828868915,0.00119652041058232,0.00326860957401679,"Significant_interaction"
"ENSG00000275765.7","ENSG00000275765","ENSG00000275765","lncRNA",-0.263891486566086,0.649494718420732,-3.58027000792638,0.0001997913585736,-3.31637852136029,9.646253387268,-3.31637785373396,1.0237061439397,-3.23957990617405,0.00119705920344652,0.00326946512935299,"Negative_interaction"
"ENSG00000235071.1","ENSG00000235071","ENSG00000235071","processed_pseudogene",0.367642145964846,0.119860057983686,1.28133564112762,2.3791416179138e-10,0.913693495162774,51.5404385549427,0.913693417852208,0.282321774999017,3.23635475108283,0.0012106682242285,0.00330601166488024,"Significant_interaction"
"ENSG00000167645.19","ENSG00000167645","YIF1B","protein_coding",-0.376285155012379,0.0233755223267274,0.257965098662444,0.0624395125224323,0.634250253674823,201.26823562504,0.634250227763817,0.195980293383592,3.23629593982901,0.00121091770860277,0.00330606997608728,"Significant_interaction"
"ENSG00000260260.4","ENSG00000260260","SNHG19","lncRNA",0.170049500731797,0.658590996918378,1.51578776758306,8.49089877658961e-07,1.34573826685126,27.0964854868713,1.34573803004367,0.41587278651831,3.23593674236346,0.00121244249829268,0.00330960947170043,"Positive_interaction"
"ENSG00000066651.22","ENSG00000066651","TRMT11","protein_coding",0.0376999367704526,0.826489924440865,0.592649447258721,1.05116988931959e-06,0.554949510488268,264.562285408241,0.554949493370647,0.171549155259446,3.23492990992207,0.00121672594987188,0.00332067654718329,"Significant_interaction"
"ENSG00000198734.14","ENSG00000198734","F5","protein_coding",-0.866486025272712,0.0167659035574727,-4.54336144304251,5.9872090170183e-05,-3.6768754177698,15.0323635249552,-3.67687831469805,1.13664598149219,-3.23484917429702,0.001217070034859,0.00332099019867758,"Negative_interaction"
