"gene_id","ensembl_gene_id","gene_symbol","gene_type","HT55_baseMean","HT55_log2FC","HT55_pvalue","HT55_padj","HT55_status","SW948_baseMean","SW948_log2FC","SW948_pvalue","SW948_padj","SW948_status","shared_response","joint_padj"
"ENSG00000167123.22","ENSG00000167123","CERCAM","protein_coding",51.4112922303499,2.3612986637182,7.01738288249249e-12,9.84471565663903e-11,"Upregulated",51.4112922303499,1.70878113096969,3.25806959581258e-17,1.60926873151043e-16,"Upregulated","Shared_upregulated",9.84471565663903e-11
"ENSG00000234771.3","ENSG00000234771","SLC25A25-AS1","lncRNA",178.033245036561,-1.13960723131454,7.26653571278738e-12,1.01549311041191e-10,"Downregulated",178.033245036561,-1.54801126202783,6.5192233130699e-17,3.1460734016986e-16,"Downregulated","Shared_downregulated",1.01549311041191e-10
"ENSG00000126561.20","ENSG00000126561","STAT5A","protein_coding",137.437054675312,1.6179132160293,8.74084221991238e-12,1.21449938112148e-10,"Upregulated",137.437054675312,2.93160898550988,1.10987400807908e-37,1.91707915674398e-36,"Upregulated","Shared_upregulated",1.21449938112148e-10
"ENSG00000198431.19","ENSG00000198431","TXNRD1","protein_coding",4263.78225060105,1.17954957285795,9.49826253842707e-12,1.31469742795497e-10,"Upregulated",4263.78225060105,2.44052275369748,1.75003912407653e-45,4.9055255292296e-44,"Upregulated","Shared_upregulated",1.31469742795497e-10
"ENSG00000091136.17","ENSG00000091136","LAMB1","protein_coding",3864.0833746869,1.3479856411543,1.01764981326107e-11,1.40188033210831e-10,"Upregulated",3864.0833746869,1.81342699528293,2.12937995282227e-20,1.2879371567738e-19,"Upregulated","Shared_upregulated",1.40188033210831e-10
"ENSG00000186472.22","ENSG00000186472","PCLO","protein_coding",40.2093986397825,-1.50940542794873,2.27214298245569e-13,4.06517235824048e-12,"Downregulated",40.2093986397825,-3.56616514785144,6.15010875388618e-11,1.94304286159404e-10,"Downregulated","Shared_downregulated",1.94304286159404e-10
"ENSG00000144852.21","ENSG00000144852","NR1I2","protein_coding",113.43065637604,1.39625232497584,1.49357178979185e-11,2.0247747780789e-10,"Upregulated",113.43065637604,1.63785100342969,8.0634977173497e-18,4.13503923990912e-17,"Upregulated","Shared_upregulated",2.0247747780789e-10
"ENSG00000260852.2","ENSG00000260852","FBXL19-AS1","lncRNA",32.204390652085,-2.20538737116103,1.58793705763415e-11,2.14068686876597e-10,"Downregulated",32.204390652085,-3.80764311090676,1.65846706340025e-21,1.08117429972094e-20,"Downregulated","Shared_downregulated",2.14068686876597e-10
"ENSG00000144655.17","ENSG00000144655","CSRNP1","protein_coding",255.226694083154,1.36077463377346,1.71155195828084e-11,2.29240397221866e-10,"Upregulated",255.226694083154,1.39477188896532,4.8655542048512e-13,1.7960165954331e-12,"Upregulated","Shared_upregulated",2.29240397221866e-10
"ENSG00000261373.1","ENSG00000261373","VPS9D1-AS1","lncRNA",109.590628533946,-1.05940060092298,1.80469825273698e-11,2.40604296951833e-10,"Downregulated",109.590628533946,-4.34958481326574,7.64783261586387e-62,5.328480301399e-60,"Downregulated","Shared_downregulated",2.40604296951833e-10
"ENSG00000226564.1","ENSG00000226564","FTH1P20","processed_pseudogene",26.7690516170176,2.28205169377851,3.17306053896734e-12,4.67317005393442e-11,"Upregulated",26.7690516170176,1.93396267504916,7.69434536010772e-11,2.40626786704102e-10,"Upregulated","Shared_upregulated",2.40626786704102e-10
"ENSG00000130513.8","ENSG00000130513","GDF15","protein_coding",7096.19616168555,1.2567643621422,1.95890707617569e-11,2.60206061850945e-10,"Upregulated",7096.19616168555,2.15609807761431,5.09175300459833e-31,6.03349832728038e-30,"Upregulated","Shared_upregulated",2.60206061850945e-10
"ENSG00000159921.22","ENSG00000159921","GNE","protein_coding",847.974467399787,3.10355454306002,1.15742439465987e-23,6.76346545460115e-22,"Upregulated",847.974467399787,2.00621998436544,8.62231124954315e-11,2.68661652608857e-10,"Upregulated","Shared_upregulated",2.68661652608857e-10
"ENSG00000025039.17","ENSG00000025039","RRAGD","protein_coding",126.120193637179,2.10743870318307,2.3226905925681e-11,3.05725995163459e-10,"Upregulated",126.120193637179,4.26138861735576,8.71969829533626e-45,2.34880794974002e-43,"Upregulated","Shared_upregulated",3.05725995163459e-10
"ENSG00000105948.15","ENSG00000105948","IFT56","protein_coding",97.2218407025756,-1.38532357407403,2.77356703420575e-11,3.60166070427506e-10,"Downregulated",97.2218407025756,-4.42787054661012,1.8468118923356e-42,4.20156953590698e-41,"Downregulated","Shared_downregulated",3.60166070427506e-10
"ENSG00000274605.5","ENSG00000274605","PCCA-DT","lncRNA",171.174897957453,-1.05466659184066,2.89494768502988e-11,3.75059517018153e-10,"Downregulated",171.174897957453,-1.87959084310795,2.92654360313349e-39,5.57312350809599e-38,"Downregulated","Shared_downregulated",3.75059517018153e-10
"ENSG00000133134.14","ENSG00000133134","BEX2","protein_coding",52.2593989873013,-2.68611353252894,3.63348474477646e-16,9.31972759669035e-15,"Downregulated",52.2593989873013,-1.38543449997594,1.2311361762281e-10,3.7993239918862e-10,"Downregulated","Shared_downregulated",3.7993239918862e-10
"ENSG00000065882.20","ENSG00000065882","TBC1D1","protein_coding",513.768097667042,1.42164478337882,3.03795505600627e-11,3.9169078889362e-10,"Upregulated",513.768097667042,1.99199513369347,3.6532784888498e-32,4.65231211427165e-31,"Upregulated","Shared_upregulated",3.9169078889362e-10
